timestamp,x,y,z,r,roll,pitch,yaw
1784215565.0088,390.5872,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215565.0649,392.2664,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215565.1205,393.9427,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215565.1763,395.4739,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215565.2112,396.2653,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215565.2742,397.2364,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215565.3306,397.7601,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215565.3972,397.9780,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215565.4684,398.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215565.5204,398.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215565.5730,398.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215565.6247,398.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215565.6796,398.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215565.7424,398.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215565.7923,398.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215565.8441,398.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215565.9012,398.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215565.9476,398.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215566.0004,398.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215566.0563,398.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215566.1080,398.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215566.1786,398.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215566.2453,398.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215566.2922,398.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215566.3356,398.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215566.3888,398.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215566.4455,398.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215566.5088,398.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215566.5702,398.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215566.6246,398.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215566.6760,398.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215566.7442,398.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215566.8049,398.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215566.8560,398.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215566.9343,398.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215566.9967,398.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215567.0649,398.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215567.1363,398.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215567.1771,398.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
