frame,time_s,timestamp,tracking_time_ms,x_mm,y_mm,z_mm,roll_deg,pitch_deg,yaw_deg,matches,inliers,pnp_inlier_ratio,new_features,nearby_associations,new_landmarks,initialization_frames,initialization_candidates,initialization_confirmed,initialization_matches,landmarks,keyframe_added,keyframes,tracked
1077,35.9,1784291503.932,402.91140000044834,nan,nan,nan,nan,nan,nan,64,12,0.1875,61,0,0,0,0,0,0,2993,0,50,0
1078,35.93333333333333,1784291503.9653332,355.2455999997619,nan,nan,nan,nan,nan,nan,65,10,0.15384615384615385,63,0,0,0,0,0,0,2993,0,50,0
1079,35.96666666666667,1784291503.9986665,369.10769999849435,nan,nan,nan,nan,nan,nan,73,14,0.1917808219178082,72,0,0,0,0,0,0,2993,0,50,0
1080,36.0,1784291504.0319998,372.3924000005354,nan,nan,nan,nan,nan,nan,64,9,0.140625,73,0,0,0,0,0,0,2993,0,50,0
1081,36.03333333333333,1784291504.0653331,423.8958999994793,nan,nan,nan,nan,nan,nan,64,17,0.265625,49,0,0,0,0,0,0,2993,0,50,0
1082,36.06666666666667,1784291504.0986664,414.08620000038354,-8.753342205906556,-2.157942362052694,2.011187402331444,-1.4259824380652413,1.0500428657148597,-1.7673962577914026,75,24,0.32,79,9,70,0,0,0,0,3063,1,51,1
1083,36.1,1784291504.1319997,396.66699999906996,-3.3313460048285464,-4.09067796747901,6.944866139923164,0.5042873329863501,3.016628741886812,-0.9136759893268197,79,23,0.2911392405063291,67,3,64,0,0,0,0,3127,1,52,1
1084,36.13333333333333,1784291504.1653333,276.39340000132506,nan,nan,nan,nan,nan,nan,88,15,0.17045454545454544,64,0,0,0,0,0,0,3127,0,52,0
1085,36.166666666666664,1784291504.1986666,307.5743000008515,nan,nan,nan,nan,nan,nan,82,12,0.14634146341463414,76,0,0,0,0,0,0,3127,0,52,0
1086,36.2,1784291504.2319999,294.9423999998544,nan,nan,nan,nan,nan,nan,97,14,0.14432989690721648,66,0,0,0,0,0,0,3127,0,52,0
1087,36.233333333333334,1784291504.2653332,290.9270000000106,-1.2413106797561895,-4.6255757382864715,6.5559188072134305,0.831168262433923,2.9362702864220194,-1.4593403580528648,89,21,0.23595505617977527,66,2,64,0,0,0,0,3191,1,53,1
1088,36.266666666666666,1784291504.2986665,313.066800001252,2.7551968936191997,-4.759598840794311,7.521931115847522,3.120804300270031,2.7949583924757566,-1.6658407641979314,95,20,0.21052631578947367,79,2,77,0,0,0,0,3268,1,54,1
1089,36.3,1784291504.3319998,345.2215999986947,-0.06422055095179502,-5.387759395817952,6.866150903212954,0.8560554166323705,3.391590605060804,-0.7507058459092671,98,21,0.21428571428571427,53,4,49,0,0,0,0,3317,1,55,1
1090,36.333333333333336,1784291504.365333,361.03040000125475,nan,nan,nan,nan,nan,nan,93,17,0.1827956989247312,80,0,0,0,0,0,0,3317,0,55,0
1091,36.36666666666667,1784291504.3986664,362.93490000025486,nan,nan,nan,nan,nan,nan,88,18,0.20454545454545456,52,0,0,0,0,0,0,3317,0,55,0
1092,36.4,1784291504.432,274.3140999991738,nan,nan,nan,nan,nan,nan,90,18,0.2,79,0,0,0,0,0,0,3317,0,55,0
1093,36.43333333333333,1784291504.4653332,372.2565999996732,-2.937648391237772,-1.6514470298810409,2.370128949224025,-0.6359690017997639,1.097640288635759,-0.9501745898143227,88,29,0.32954545454545453,68,6,62,0,0,0,0,3379,1,56,1
1094,36.46666666666667,1784291504.4986665,351.19639999902574,-2.993868106195869,-1.0880436010008765,0.6938620599213436,-0.4316850296927156,0.3180710329562831,-1.3448170276737428,85,20,0.23529411764705882,51,9,42,0,0,0,0,3421,1,57,1
1095,36.5,1784291504.5319998,297.1802000010939,-2.7198851526054213,-4.846864066185603,3.8613850947330377,-0.030284376872785356,2.239177686245883,-1.8534864665177575,83,24,0.2891566265060241,68,4,64,0,0,0,0,3485,1,58,1
1096,36.53333333333333,1784291504.5653331,250.29899999935878,-3.901740393472963,-6.207783137568583,5.50579799293763,-0.8907549058130737,3.4271505997083236,-1.4241261802650909,85,24,0.2823529411764706,72,8,64,0,0,0,0,3549,1,59,1
1097,36.56666666666667,1784291504.5986664,315.5293999989226,nan,nan,nan,nan,nan,nan,82,12,0.14634146341463414,61,0,0,0,0,0,0,3549,0,59,0
1098,36.6,1784291504.6319997,329.7738000001118,nan,nan,nan,nan,nan,nan,80,16,0.2,63,0,0,0,0,0,0,3549,0,59,0
1099,36.63333333333333,1784291504.6653333,300.333999999566,-2.9299764819885965,-4.449141397088567,2.644906112025211,-0.7558501792548512,2.099003261594349,-1.0912618426802072,83,20,0.24096385542168675,67,9,58,0,0,0,0,3607,1,60,1
1100,36.666666666666664,1784291504.6986666,269.2320000005566,-0.3805309029985793,-5.651663473330871,6.426349674994199,0.8756220318720539,3.2633350475265397,-1.1279127306737156,87,26,0.2988505747126437,55,5,50,0,0,0,0,3657,1,61,1
1101,36.7,1784291504.7319999,382.78879999961646,-3.1696903102204885,-7.735357247250633,6.532413229287869,-0.7288670015894172,4.417328608261121,-1.0686543041541228,89,21,0.23595505617977527,71,7,64,0,0,0,0,3721,1,62,1
1102,36.733333333333334,1784291504.7653332,329.2301999990741,-1.0525760824838812,-4.442775649110416,4.962869697072193,0.3553796375721336,2.578244061230202,-0.9662998964365233,88,30,0.3409090909090909,66,10,56,0,0,0,0,3777,1,63,1
1103,36.766666666666666,1784291504.7986665,362.1516999992309,-2.8548089882238656,-6.207301472927597,5.759246456910546,-0.033753951629463846,3.2652780359947626,-1.806882968786817,93,25,0.26881720430107525,48,0,0,0,0,0,0,3777,0,63,1
1104,36.8,1784291504.8319998,374.0015000003041,nan,nan,nan,nan,nan,nan,92,19,0.20652173913043478,56,0,0,0,0,0,0,3777,0,63,0
1105,36.833333333333336,1784291504.865333,281.1832000006689,nan,nan,nan,nan,nan,nan,99,16,0.16161616161616163,64,0,0,0,0,0,0,3777,0,63,0
1106,36.86666666666667,1784291504.8986664,261.5697999990516,nan,nan,nan,nan,nan,nan,88,16,0.18181818181818182,73,0,0,0,0,0,0,3777,0,63,0
1107,36.9,1784291504.932,324.42449999871315,nan,nan,nan,nan,nan,nan,95,15,0.15789473684210525,67,0,0,0,0,0,0,3777,0,63,0
1108,36.93333333333333,1784291504.9653332,330.5430999989767,nan,nan,nan,nan,nan,nan,88,12,0.13636363636363635,58,0,0,0,0,0,0,3777,0,63,0
1109,36.96666666666667,1784291504.9986665,334.26910000162025,2.3843569666575846,-5.64248679004892,7.6502998278214704,2.4730211542555143,3.367257043827484,-1.2904597469237848,90,24,0.26666666666666666,51,7,44,0,0,0,0,3821,1,64,1
1110,37.0,1784291505.0319998,287.3472999999649,nan,nan,nan,nan,nan,nan,81,16,0.19753086419753085,71,0,0,0,0,0,0,3821,0,64,0
1111,37.03333333333333,1784291505.0653331,361.38580000078946,-0.9757759967478137,-6.189328310715183,7.890641740955289,0.8073822625532678,3.8437277141835358,-1.3271114534458472,97,23,0.23711340206185566,80,9,71,0,0,0,0,3892,1,65,1
1112,37.06666666666667,1784291505.0986664,390.4149000009056,nan,nan,nan,nan,nan,nan,62,16,0.25806451612903225,90,0,0,0,0,0,0,3892,0,65,0
1113,37.1,1784291505.1319997,268.33929999884276,nan,nan,nan,nan,nan,nan,81,16,0.19753086419753085,85,0,0,0,0,0,0,3892,0,65,0
1114,37.13333333333333,1784291505.1653333,265.1010000008682,-3.0786844080871276,-2.360558927624524,3.911923715299423,-0.6074837320560464,1.7884453377731002,-0.9103711653939943,58,24,0.41379310344827586,90,17,73,0,0,0,0,3965,1,66,1
1115,37.166666666666664,1784291505.1986666,361.96710000149324,-1.0405828126264396,-4.070408622851062,5.043566357787157,0.42474621571245064,2.48765009872268,-0.9825764600658117,94,21,0.22340425531914893,67,7,60,0,0,0,0,4025,1,67,1
1116,37.2,1784291505.2319999,208.40649999991,nan,nan,nan,nan,nan,nan,85,13,0.15294117647058825,64,0,0,0,0,0,0,4025,0,67,0
1117,37.233333333333334,1784291505.2653332,325.04570000128297,nan,nan,nan,nan,nan,nan,89,16,0.1797752808988764,60,0,0,0,0,0,0,4025,0,67,0
1118,37.266666666666666,1784291505.2986665,327.2680999998556,-4.697263576489064,-3.5285771314153465,3.953785770667338,-0.9100122059031489,1.9721749716413137,-1.8143053047208586,84,26,0.30952380952380953,61,8,53,0,0,0,0,4078,1,68,1
1119,37.3,1784291505.3319998,391.18930000040564,nan,nan,nan,nan,nan,nan,95,11,0.11578947368421053,57,0,0,0,0,0,0,4078,0,68,0
1120,37.333333333333336,1784291505.365333,338.2515000012063,nan,nan,nan,nan,nan,nan,93,12,0.12903225806451613,62,0,0,0,0,0,0,4078,0,68,0
1121,37.36666666666667,1784291505.3986664,253.24869999894872,0.2535230865868172,-5.91939314066434,5.832527061621263,1.2513020979314649,3.2039882281497087,-1.0624302491823245,87,21,0.2413793103448276,62,13,49,0,0,0,0,4127,1,69,1
1122,37.4,1784291505.432,312.26559999959136,nan,nan,nan,nan,nan,nan,78,18,0.23076923076923078,75,0,0,0,0,0,0,4127,0,69,0
1123,37.43333333333333,1784291505.4653332,442.15620000068157,-2.539100761875048,-1.8045715327046565,3.99119344684361,0.5831408641797433,1.3413490797981922,-1.155732478675583,82,21,0.25609756097560976,90,14,76,0,0,0,0,4203,1,70,1
1124,37.46666666666667,1784291505.4986665,369.3340999998327,nan,nan,nan,nan,nan,nan,76,11,0.14473684210526316,39,0,0,0,0,0,0,4203,0,70,0
1125,37.5,1784291505.5319998,402.3209000006318,-1.7840908582466213,-2.2511568926552883,2.492247734611283,0.8695346302228137,1.255395646991304,-0.19789106672632553,69,21,0.30434782608695654,76,7,69,0,0,0,0,4272,1,71,1
1126,37.53333333333333,1784291505.5653331,455.43150000048627,-6.71785570113061,-2.038261033710711,2.022814875370841,-0.6763952584077145,1.1518824703592334,-0.9182165993924017,64,20,0.3125,82,11,71,0,0,0,0,4343,1,72,1
1127,37.56666666666667,1784291505.5986664,367.38490000061574,nan,nan,nan,nan,nan,nan,62,9,0.14516129032258066,67,0,0,0,0,0,0,4343,0,72,0
1128,37.6,1784291505.6319997,339.041699999143,nan,nan,nan,nan,nan,nan,75,8,0.10666666666666667,55,0,0,0,0,0,0,4343,0,72,0
1129,37.63333333333333,1784291505.6653333,395.3375999990385,nan,nan,nan,nan,nan,nan,57,12,0.21052631578947367,63,0,0,0,0,0,0,4343,0,72,0
1130,37.666666666666664,1784291505.6986666,271.5853999998217,nan,nan,nan,nan,nan,nan,68,7,0.10294117647058823,56,0,0,0,0,0,0,4343,0,72,0
1131,37.7,1784291505.7319999,520.9039999990637,nan,nan,nan,nan,nan,nan,60,7,0.11666666666666667,73,0,0,0,0,0,0,4343,0,72,0
1132,37.733333333333334,1784291505.7653332,506.6748999997799,nan,nan,nan,nan,nan,nan,57,8,0.14035087719298245,66,0,0,0,0,0,0,4343,0,72,0
1133,37.766666666666666,1784291505.7986665,404.28500000052736,nan,nan,nan,nan,nan,nan,62,5,0.08064516129032258,60,0,0,0,0,0,0,4343,0,72,0
1134,37.8,1784291505.8319998,350.9291000009398,nan,nan,nan,nan,nan,nan,51,5,0.09803921568627451,72,0,0,0,0,0,0,4343,0,72,0
1135,37.833333333333336,1784291505.865333,349.4849999988219,nan,nan,nan,nan,nan,nan,44,11,0.25,64,0,0,0,0,0,0,4343,0,72,0
1136,37.86666666666667,1784291505.8986664,411.2779999995837,nan,nan,nan,nan,nan,nan,54,7,0.12962962962962962,56,0,0,0,0,0,0,4343,0,72,0
1137,37.9,1784291505.932,317.0103000011295,nan,nan,nan,nan,nan,nan,47,0,0.0,61,0,0,0,0,0,0,4343,0,72,0
1138,37.93333333333333,1784291505.9653332,291.4141000001109,nan,nan,nan,nan,nan,nan,54,6,0.1111111111111111,58,0,0,0,0,0,0,4343,0,72,0
1139,37.96666666666667,1784291505.9986665,435.44379999912053,nan,nan,nan,nan,nan,nan,52,0,0.0,69,0,0,0,0,0,0,4343,0,72,0
1140,38.0,1784291506.0319998,443.70080000044254,nan,nan,nan,nan,nan,nan,45,7,0.15555555555555556,67,0,0,0,0,0,0,4343,0,72,0
1141,38.03333333333333,1784291506.0653331,495.8924999991723,nan,nan,nan,nan,nan,nan,53,16,0.3018867924528302,58,0,0,0,0,0,0,4343,0,72,0
1142,38.06666666666667,1784291506.0986664,329.41030000074534,nan,nan,nan,nan,nan,nan,48,6,0.125,59,0,0,0,0,0,0,4343,0,72,0
1143,38.1,1784291506.1319997,371.80930000067747,nan,nan,nan,nan,nan,nan,48,0,0.0,61,0,0,0,0,0,0,4343,0,72,0
1144,38.13333333333333,1784291506.1653333,254.2740999997477,nan,nan,nan,nan,nan,nan,58,0,0.0,50,0,0,0,0,0,0,4343,0,72,0
1145,38.166666666666664,1784291506.1986666,411.8631000001187,nan,nan,nan,nan,nan,nan,41,0,0.0,56,0,0,0,0,0,0,4343,0,72,0
1146,38.2,1784291506.2319999,370.61139999968873,nan,nan,nan,nan,nan,nan,42,5,0.11904761904761904,44,0,0,0,0,0,0,4343,0,72,0
1147,38.233333333333334,1784291506.2653332,413.5298999990482,nan,nan,nan,nan,nan,nan,43,0,0.0,67,0,0,0,0,0,0,4343,0,72,0
1148,38.266666666666666,1784291506.2986665,343.0702999994537,nan,nan,nan,nan,nan,nan,33,5,0.15151515151515152,76,0,0,0,0,0,0,4343,0,72,0
1149,38.3,1784291506.3319998,380.52869999955874,nan,nan,nan,nan,nan,nan,38,0,0.0,63,0,0,0,0,0,0,4343,0,72,0
1150,38.333333333333336,1784291506.365333,351.60569999970903,nan,nan,nan,nan,nan,nan,45,5,0.1111111111111111,66,0,0,0,0,0,0,4343,0,72,0
1151,38.36666666666667,1784291506.3986664,265.92600000003586,nan,nan,nan,nan,nan,nan,28,0,nan,72,0,0,0,0,0,0,4343,0,72,0
1152,38.4,1784291506.432,289.16799999933573,nan,nan,nan,nan,nan,nan,30,0,0.0,59,0,0,0,0,0,0,4343,0,72,0
1153,38.43333333333333,1784291506.4653332,330.9737999989011,nan,nan,nan,nan,nan,nan,31,0,0.0,55,0,0,0,0,0,0,4343,0,72,0
1154,38.46666666666667,1784291506.4986665,231.49560000092606,nan,nan,nan,nan,nan,nan,39,5,0.1282051282051282,56,0,0,0,0,0,0,4343,0,72,0
1155,38.5,1784291506.5319998,359.27019999871845,nan,nan,nan,nan,nan,nan,29,0,nan,42,0,0,0,0,0,0,4343,0,72,0
1156,38.53333333333333,1784291506.5653331,306.08890000075917,nan,nan,nan,nan,nan,nan,28,0,nan,48,0,0,0,0,0,0,4343,0,72,0
1157,38.56666666666667,1784291506.5986664,403.9146000013716,nan,nan,nan,nan,nan,nan,38,5,0.13157894736842105,51,0,0,0,0,0,0,4343,0,72,0
1158,38.6,1784291506.6319997,280.11460000016086,nan,nan,nan,nan,nan,nan,28,0,nan,61,0,0,0,0,0,0,4343,0,72,0
1159,38.63333333333333,1784291506.6653333,337.8711999994266,nan,nan,nan,nan,nan,nan,40,0,0.0,65,0,0,0,0,0,0,4343,0,72,0
1160,38.666666666666664,1784291506.6986666,383.94200000038836,nan,nan,nan,nan,nan,nan,28,0,nan,64,0,0,0,0,0,0,4343,0,72,0
1161,38.7,1784291506.7319999,391.85270000052697,nan,nan,nan,nan,nan,nan,32,0,0.0,57,0,0,0,0,0,0,4343,0,72,0
1162,38.733333333333334,1784291506.7653332,344.241000000693,nan,nan,nan,nan,nan,nan,31,0,0.0,53,0,0,0,0,0,0,4343,0,72,0
1163,38.766666666666666,1784291506.7986665,282.1198000001459,nan,nan,nan,nan,nan,nan,26,0,nan,58,0,0,0,0,0,0,4343,0,72,0
1164,38.8,1784291506.8319998,248.50289999994857,nan,nan,nan,nan,nan,nan,23,0,nan,61,0,0,0,0,0,0,4343,0,72,0
1165,38.833333333333336,1784291506.865333,345.4581000005419,nan,nan,nan,nan,nan,nan,22,0,nan,53,0,0,0,0,0,0,4343,0,72,0
1166,38.86666666666667,1784291506.8986664,235.15599999882397,nan,nan,nan,nan,nan,nan,12,0,nan,58,0,0,0,0,0,0,4343,0,72,0
1167,38.9,1784291506.932,420.76689999885275,nan,nan,nan,nan,nan,nan,25,0,nan,61,0,0,0,0,0,0,4343,0,72,0
1168,38.93333333333333,1784291506.9653332,324.8241000001144,nan,nan,nan,nan,nan,nan,27,0,nan,46,0,0,0,0,0,0,4343,0,72,0
1169,38.96666666666667,1784291506.9986665,306.3951000003726,nan,nan,nan,nan,nan,nan,22,0,nan,46,0,0,0,0,0,0,4343,0,72,0
1170,39.0,1784291507.0319998,323.5878000014054,nan,nan,nan,nan,nan,nan,24,0,nan,51,0,0,0,0,0,0,4343,0,72,0
1171,39.03333333333333,1784291507.0653331,241.50390000068,nan,nan,nan,nan,nan,nan,20,0,nan,54,0,0,0,0,0,0,4343,0,72,0
1172,39.06666666666667,1784291507.0986664,445.32040000012785,nan,nan,nan,nan,nan,nan,12,0,nan,51,0,0,0,0,0,0,4343,0,72,0
1173,39.1,1784291507.1319997,405.24899999945774,nan,nan,nan,nan,nan,nan,16,0,nan,52,0,0,0,0,0,0,4343,0,72,0
1174,39.13333333333333,1784291507.1653333,340.54569999898376,nan,nan,nan,nan,nan,nan,15,0,nan,48,0,0,0,0,0,0,4343,0,72,0
1175,39.166666666666664,1784291507.1986666,355.7671999988088,nan,nan,nan,nan,nan,nan,15,0,nan,49,0,0,0,0,0,0,4343,0,72,0
1176,39.2,1784291507.2319999,294.5248999985779,nan,nan,nan,nan,nan,nan,18,0,nan,49,0,0,0,0,0,0,4343,0,72,0
1177,39.233333333333334,1784291507.2653332,302.6222999997117,nan,nan,nan,nan,nan,nan,16,0,nan,51,0,0,0,0,0,0,4343,0,72,0
1178,39.266666666666666,1784291507.2986665,275.94390000012936,nan,nan,nan,nan,nan,nan,13,0,nan,54,0,0,0,0,0,0,4343,0,72,0
1179,39.3,1784291507.3319998,213.2698999994318,nan,nan,nan,nan,nan,nan,14,0,nan,54,0,0,0,0,0,0,4343,0,72,0
1180,39.333333333333336,1784291507.365333,300.9654000015871,nan,nan,nan,nan,nan,nan,12,0,nan,63,0,0,0,0,0,0,4343,0,72,0
1181,39.36666666666667,1784291507.3986664,301.9383000009839,nan,nan,nan,nan,nan,nan,15,0,nan,54,0,0,0,0,0,0,4343,0,72,0
1182,39.4,1784291507.432,328.17009999962465,nan,nan,nan,nan,nan,nan,14,0,nan,36,0,0,0,0,0,0,4343,0,72,0
1183,39.43333333333333,1784291507.4653332,346.6337999998359,nan,nan,nan,nan,nan,nan,19,0,nan,55,0,0,0,0,0,0,4343,0,72,0
1184,39.46666666666667,1784291507.4986665,262.61110000086774,nan,nan,nan,nan,nan,nan,4,0,nan,61,0,0,0,0,0,0,4343,0,72,0
1185,39.5,1784291507.5319998,299.2091000014625,nan,nan,nan,nan,nan,nan,10,0,nan,61,0,0,0,0,0,0,4343,0,72,0
1186,39.53333333333333,1784291507.5653331,233.7934999995923,nan,nan,nan,nan,nan,nan,10,0,nan,55,0,0,0,0,0,0,4343,0,72,0
1187,39.56666666666667,1784291507.5986664,233.22279999956663,nan,nan,nan,nan,nan,nan,9,0,nan,51,0,0,0,0,0,0,4343,0,72,0
1188,39.6,1784291507.6319997,299.1029000004346,nan,nan,nan,nan,nan,nan,9,0,nan,38,0,0,0,0,0,0,4343,0,72,0
1189,39.63333333333333,1784291507.6653333,222.24199999982375,nan,nan,nan,nan,nan,nan,4,0,nan,57,0,0,0,0,0,0,4343,0,72,0
1190,39.666666666666664,1784291507.6986666,284.16289999950095,nan,nan,nan,nan,nan,nan,10,0,nan,65,0,0,0,0,0,0,4343,0,72,0
1191,39.7,1784291507.7319999,264.73669999904814,nan,nan,nan,nan,nan,nan,6,0,nan,42,0,0,0,0,0,0,4343,0,72,0
1192,39.733333333333334,1784291507.7653332,267.8295999994589,nan,nan,nan,nan,nan,nan,4,0,nan,45,0,0,0,0,0,0,4343,0,72,0
1193,39.766666666666666,1784291507.7986665,183.8686000010057,nan,nan,nan,nan,nan,nan,7,0,nan,54,0,0,0,0,0,0,4343,0,72,0
1194,39.8,1784291507.8319998,188.76629999977013,nan,nan,nan,nan,nan,nan,3,0,nan,59,0,0,0,0,0,0,4343,0,72,0
1195,39.833333333333336,1784291507.865333,175.4504000000452,nan,nan,nan,nan,nan,nan,1,0,nan,58,0,0,0,0,0,0,4343,0,72,0
1196,39.86666666666667,1784291507.8986664,291.8326999988494,nan,nan,nan,nan,nan,nan,7,0,nan,53,0,0,0,0,0,0,4343,0,72,0
1197,39.9,1784291507.932,195.6915000009758,nan,nan,nan,nan,nan,nan,6,0,nan,64,0,0,0,0,0,0,4343,0,72,0
1198,39.93333333333333,1784291507.9653332,190.5843000004097,nan,nan,nan,nan,nan,nan,5,0,nan,54,0,0,0,0,0,0,4343,0,72,0
1199,39.96666666666667,1784291507.9986665,307.49920000016573,nan,nan,nan,nan,nan,nan,11,0,nan,57,0,0,0,0,0,0,4343,0,72,0
1200,40.0,1784291508.0319998,264.9141000001691,nan,nan,nan,nan,nan,nan,6,0,nan,52,0,0,0,0,0,0,4343,0,72,0
1201,40.03333333333333,1784291508.0653331,276.7199999998411,nan,nan,nan,nan,nan,nan,2,0,nan,67,0,0,0,0,0,0,4343,0,72,0
1202,40.06666666666667,1784291508.0986664,210.38120000048366,nan,nan,nan,nan,nan,nan,4,0,nan,55,0,0,0,0,0,0,4343,0,72,0
1203,40.1,1784291508.1319997,210.86899999863817,nan,nan,nan,nan,nan,nan,7,0,nan,54,0,0,0,0,0,0,4343,0,72,0
1204,40.13333333333333,1784291508.1653333,196.48469999992813,nan,nan,nan,nan,nan,nan,4,0,nan,51,0,0,0,0,0,0,4343,0,72,0
1205,40.166666666666664,1784291508.1986666,232.94610000084504,nan,nan,nan,nan,nan,nan,4,0,nan,62,0,0,0,0,0,0,4343,0,72,0
1206,40.2,1784291508.2319999,220.36389999993844,nan,nan,nan,nan,nan,nan,0,0,nan,63,0,0,0,0,0,0,4343,0,72,0
1207,40.233333333333334,1784291508.2653332,274.0900999997393,nan,nan,nan,nan,nan,nan,2,0,nan,51,0,0,0,0,0,0,4343,0,72,0
1208,40.266666666666666,1784291508.2986665,253.74719999854278,nan,nan,nan,nan,nan,nan,2,0,nan,49,0,0,0,0,0,0,4343,0,72,0
1209,40.3,1784291508.3319998,265.7327999986592,nan,nan,nan,nan,nan,nan,9,0,nan,41,0,0,0,0,0,0,4343,0,72,0
1210,40.333333333333336,1784291508.365333,203.57719999992696,nan,nan,nan,nan,nan,nan,4,0,nan,65,0,0,0,0,0,0,4343,0,72,0
1211,40.36666666666667,1784291508.3986664,191.47250000060012,nan,nan,nan,nan,nan,nan,3,0,nan,68,0,0,0,0,0,0,4343,0,72,0
1212,40.4,1784291508.432,170.44089999944845,nan,nan,nan,nan,nan,nan,2,0,nan,53,0,0,0,0,0,0,4343,0,72,0
1213,40.43333333333333,1784291508.4653332,237.8608000017266,nan,nan,nan,nan,nan,nan,1,0,nan,60,0,0,0,0,0,0,4343,0,72,0
1214,40.46666666666667,1784291508.4986665,184.54889999884472,nan,nan,nan,nan,nan,nan,6,0,nan,53,0,0,0,0,0,0,4343,0,72,0
1215,40.5,1784291508.5319998,323.05799999994633,nan,nan,nan,nan,nan,nan,13,0,nan,53,0,0,0,0,0,0,4343,0,72,0
1216,40.53333333333333,1784291508.5653331,385.47749999997905,nan,nan,nan,nan,nan,nan,8,0,nan,38,0,0,0,0,0,0,4343,0,72,0
1217,40.56666666666667,1784291508.5986664,346.89199999957054,nan,nan,nan,nan,nan,nan,7,0,nan,35,0,0,0,0,0,0,4343,0,72,0
1218,40.6,1784291508.6319997,344.60459999900195,nan,nan,nan,nan,nan,nan,7,0,nan,53,0,0,0,0,0,0,4343,0,72,0
1219,40.63333333333333,1784291508.6653333,253.9145999999164,nan,nan,nan,nan,nan,nan,8,0,nan,43,0,0,0,0,0,0,4343,0,72,0
1220,40.666666666666664,1784291508.6986666,404.8552000003838,nan,nan,nan,nan,nan,nan,18,0,nan,48,0,0,0,0,0,0,4343,0,72,0
1221,40.7,1784291508.7319999,329.72610000069835,nan,nan,nan,nan,nan,nan,18,0,nan,45,0,0,0,0,0,0,4343,0,72,0
1222,40.733333333333334,1784291508.7653332,317.8645999996661,nan,nan,nan,nan,nan,nan,9,0,nan,51,0,0,0,0,0,0,4343,0,72,0
1223,40.766666666666666,1784291508.7986665,375.6868000000395,nan,nan,nan,nan,nan,nan,15,0,nan,53,0,0,0,0,0,0,4343,0,72,0
1224,40.8,1784291508.8319998,335.7938000008289,nan,nan,nan,nan,nan,nan,8,0,nan,46,0,0,0,0,0,0,4343,0,72,0
1225,40.833333333333336,1784291508.865333,387.89420000102837,nan,nan,nan,nan,nan,nan,13,0,nan,57,0,0,0,0,0,0,4343,0,72,0
1226,40.86666666666667,1784291508.8986664,339.0899999994872,nan,nan,nan,nan,nan,nan,14,0,nan,49,0,0,0,0,0,0,4343,0,72,0
1227,40.9,1784291508.932,281.1172000001534,nan,nan,nan,nan,nan,nan,8,0,nan,50,0,0,0,0,0,0,4343,0,72,0
1228,40.93333333333333,1784291508.9653332,338.9943999991374,nan,nan,nan,nan,nan,nan,7,0,nan,33,0,0,0,0,0,0,4343,0,72,0
1229,40.96666666666667,1784291508.9986665,264.8743000008835,nan,nan,nan,nan,nan,nan,22,0,nan,49,0,0,0,0,0,0,4343,0,72,0
1230,41.0,1784291509.0319998,486.91560000042955,nan,nan,nan,nan,nan,nan,16,0,nan,42,0,0,0,0,0,0,4343,0,72,0
1231,41.03333333333333,1784291509.0653331,358.9507999986381,nan,nan,nan,nan,nan,nan,7,0,nan,56,0,0,0,0,0,0,4343,0,72,0
1232,41.06666666666667,1784291509.0986664,365.05159999978787,nan,nan,nan,nan,nan,nan,10,0,nan,52,0,0,0,0,0,0,4343,0,72,0
1233,41.1,1784291509.1319997,268.42500000020664,nan,nan,nan,nan,nan,nan,10,0,nan,46,0,0,0,0,0,0,4343,0,72,0
1234,41.13333333333333,1784291509.1653333,320.798200000354,nan,nan,nan,nan,nan,nan,13,0,nan,55,0,0,0,0,0,0,4343,0,72,0
1235,41.166666666666664,1784291509.1986666,350.33970000040426,nan,nan,nan,nan,nan,nan,20,0,nan,48,0,0,0,0,0,0,4343,0,72,0
1236,41.2,1784291509.2319999,427.2402000005968,nan,nan,nan,nan,nan,nan,11,0,nan,54,0,0,0,0,0,0,4343,0,72,0
1237,41.233333333333334,1784291509.2653332,273.2256999988749,nan,nan,nan,nan,nan,nan,13,0,nan,51,0,0,0,0,0,0,4343,0,72,0
1238,41.266666666666666,1784291509.2986665,345.9614999992482,nan,nan,nan,nan,nan,nan,12,0,nan,51,0,0,0,0,0,0,4343,0,72,0
1239,41.3,1784291509.3319998,366.3293000008707,nan,nan,nan,nan,nan,nan,22,0,nan,39,0,0,0,0,0,0,4343,0,72,0
1240,41.333333333333336,1784291509.365333,489.7355000011885,nan,nan,nan,nan,nan,nan,9,0,nan,37,0,0,0,0,0,0,4343,0,72,0
1241,41.36666666666667,1784291509.3986664,428.6050000009709,nan,nan,nan,nan,nan,nan,16,0,nan,49,0,0,0,0,0,0,4343,0,72,0
1242,41.4,1784291509.432,352.6488999996218,nan,nan,nan,nan,nan,nan,13,0,nan,46,0,0,0,0,0,0,4343,0,72,0
1243,41.43333333333333,1784291509.4653332,227.57139999885112,nan,nan,nan,nan,nan,nan,12,0,nan,44,0,0,0,0,0,0,4343,0,72,0
1244,41.46666666666667,1784291509.4986665,332.0636000007653,nan,nan,nan,nan,nan,nan,14,0,nan,62,0,0,0,0,0,0,4343,0,72,0
1245,41.5,1784291509.5319998,322.43629999902623,nan,nan,nan,nan,nan,nan,12,0,nan,54,0,0,0,0,0,0,4343,0,72,0
