timestamp,rtc_date,rtc_time,imu1_ax_mg,imu1_ay_mg,imu1_az_mg,imu1_gx_deg_s,imu1_gy_deg_s,imu1_gz_deg_s,mag_x_uT,mag_y_uT,mag_z_uT,imu_temperature_c,imu2_ax_mg,imu2_ay_mg,imu2_az_mg,imu2_gx_mdps,imu2_gy_mdps,imu2_gz_mdps,data_ready,output_hz
1784211393.851007,01/01/2000,02:44:14.63,-875.49,-88.87,-473.63,0.35,-1.04,2.14,71.25,51.90,-15.75,28.08,1008.21,-20.98,13.42,166.25,-848.75,-323.75,1,52.732
1784211393.8671937,01/01/2000,02:44:14.65,-883.30,-91.31,-472.66,3.50,0.01,-2.67,71.25,51.90,-15.75,27.98,1008.21,-21.11,13.54,288.75,-770.0,-341.25,1,52.844
1784211393.877708,01/01/2000,02:44:14.67,-870.61,-83.50,-480.96,0.24,1.55,-0.39,71.40,52.05,-16.65,27.98,1008.09,-21.11,13.66,332.50,-717.50,-315.0,1,52.830
1784211393.8990314,01/01/2000,02:44:14.69,-873.54,-83.01,-478.03,2.11,-1.32,0.43,71.70,51.90,-16.50,27.98,1008.21,-21.11,13.42,297.50,-761.25,-271.25,1,52.817
1784211393.942743,01/01/2000,02:44:14.72,-880.37,-102.54,-475.59,0.45,0.16,-1.46,71.10,51.60,-16.20,28.37,1008.21,-20.98,13.54,262.50,-813.75,-306.25,1,52.791
1784211393.961835,01/01/2000,02:44:14.74,-871.09,-83.50,-475.59,-1.13,-0.65,-0.89,72.75,51.90,-15.75,28.41,1008.21,-21.11,13.66,315.0,-1023.75,-262.50,1,52.778
1784211393.9795134,01/01/2000,02:44:14.76,-869.14,-74.22,-479.98,1.25,-0.64,1.40,71.85,52.50,-16.65,28.08,1008.21,-20.98,13.66,288.75,-848.75,-245.0,1,52.765
1784211393.9995368,01/01/2000,02:44:14.78,-875.98,-91.31,-471.19,-1.56,0.75,-2.79,71.25,52.20,-17.25,28.22,1008.21,-20.98,13.66,262.50,-761.25,-341.25,1,52.874
1784211394.0347188,01/01/2000,02:44:14.81,-872.56,-93.75,-476.56,0.26,0.74,-1.99,71.10,52.50,-15.90,28.32,1008.21,-21.11,13.79,218.75,-761.25,-280.0,1,52.847
1784211394.058958,01/01/2000,02:44:14.84,-873.54,-88.38,-471.68,2.38,-0.69,-1.44,70.95,51.45,-16.80,28.08,1008.21,-21.23,13.79,70.0,-656.25,-306.25,1,52.834
1784211394.0714326,01/01/2000,02:44:14.85,-881.35,-93.75,-483.40,-0.77,0.29,1.37,69.90,51.60,-16.65,27.98,1008.21,-21.23,13.79,332.50,-787.50,-245.0,1,52.822
