timestamp,rtc_date,rtc_time,imu1_ax_mg,imu1_ay_mg,imu1_az_mg,imu1_gx_deg_s,imu1_gy_deg_s,imu1_gz_deg_s,mag_x_uT,mag_y_uT,mag_z_uT,imu_temperature_c,imu2_ax_mg,imu2_ay_mg,imu2_az_mg,imu2_gx_mdps,imu2_gy_mdps,imu2_gz_mdps,data_ready,output_hz
1784216341.068684101,01/01/2000,04:06:42.25,-1020.02,-33.69,-4.39,0.41,2.42,-0.24,62.40,29.40,53.25,32.82,12.20,984.05,-40.38,-131.25,-175.0,-358.75,1,53.377
1784216341.086106300,01/01/2000,04:06:42.27,-1028.32,-30.76,-3.91,0.81,1.22,-0.08,64.05,29.25,51.90,32.73,12.93,985.52,-40.63,148.75,-1391.25,-17.50,1,53.377
1784216341.103212595,01/01/2000,04:06:42.28,-1036.62,-31.74,45.41,2.65,-3.77,-1.95,63.0,30.75,52.65,32.73,13.54,986.61,-40.63,367.50,-1995.0,-140.0,1,53.377
1784216341.128067255,01/01/2000,04:06:42.30,-1000.49,-13.18,26.37,0.92,0.30,0.60,63.60,29.40,52.50,32.73,13.66,986.74,-40.26,35.0,-1758.75,-192.50,1,53.377
1784216341.148578167,01/01/2000,04:06:42.33,-979.00,-11.72,14.16,2.24,0.42,0.23,62.55,30.45,53.40,32.73,12.81,985.03,-39.89,-52.50,-533.75,-113.75,1,53.376
1784216341.168854237,01/01/2000,04:06:42.35,-1024.41,-38.57,58.59,-1.54,-1.03,1.09,62.25,30.0,53.10,32.82,11.35,985.76,-40.75,78.75,-35.0,-455.0,1,53.376
1784216341.208104134,01/01/2000,04:06:42.39,-1001.95,-40.53,31.25,1.78,0.47,0.47,61.35,29.25,52.65,32.77,14.15,988.44,-41.97,551.25,-682.50,-280.0,1,53.376
1784216341.227195740,01/01/2000,04:06:42.41,-976.56,-41.02,3.42,-0.53,-0.11,0.27,62.25,30.0,53.40,32.92,15.86,987.22,-40.50,148.75,-385.0,-70.0,1,53.376
1784216341.241116762,01/01/2000,04:06:42.42,-1000.49,-31.25,-33.20,1.74,-1.21,2.05,63.75,30.0,52.65,32.77,16.84,984.78,-39.41,-175.0,8.75,-35.0,1,53.376
1784216341.262609720,01/01/2000,04:06:42.44,-1024.90,11.23,6.84,-2.15,-1.31,-0.42,62.25,28.35,53.85,32.73,16.10,984.17,-39.77,-175.0,1006.25,-271.25,1,53.376
1784216341.282665253,01/01/2000,04:06:42.46,-1025.88,-25.39,50.29,-2.48,-1.42,1.32,63.0,29.25,52.65,32.82,14.40,986.37,-41.48,183.75,1583.75,-131.25,1,53.376
1784216341.298192024,01/01/2000,04:06:42.48,-1030.76,23.93,-58.59,-1.69,1.81,1.44,62.70,29.40,53.70,32.58,12.81,987.47,-42.58,332.50,1758.75,-682.50,1,53.376
1784216341.314953804,01/01/2000,04:06:42.50,-1001.46,-24.41,41.99,-0.97,-1.91,0.01,62.40,29.85,53.70,32.97,11.96,987.22,-42.46,691.25,918.75,-341.25,1,53.376
1784216341.352492094,01/01/2000,04:06:42.53,-1027.34,-34.18,45.90,2.58,1.14,0.82,61.35,29.55,53.10,32.58,13.66,985.15,-39.04,-358.75,-2126.25,61.25,1,53.376
1784216341.386954546,01/01/2000,04:06:42.57,-1027.83,-15.14,87.89,0.48,1.66,-1.10,61.95,28.95,51.75,32.92,14.52,987.83,-40.99,43.75,-875.0,-183.75,1,53.377
1784216341.424942970,01/01/2000,04:06:42.61,-1016.60,2.44,12.70,-1.60,0.79,0.89,62.25,29.55,52.35,32.63,12.32,985.27,-42.21,323.75,822.50,-306.25,1,53.376
1784216341.449008703,01/01/2000,04:06:42.62,-1011.23,-35.64,80.08,-1.88,0.13,-0.08,62.70,29.40,52.95,32.92,11.59,983.32,-40.99,210.0,297.50,-472.50,1,53.376
1784216341.462890387,01/01/2000,04:06:42.64,-1039.55,4.88,7.32,3.03,-0.22,1.23,63.75,30.0,53.85,32.63,10.98,983.69,-39.65,218.75,-1942.50,-113.75,1,53.376
1784216341.480689526,01/01/2000,04:06:42.66,-1031.25,-36.13,-29.30,1.76,-1.06,-1.0,64.05,30.0,53.10,32.73,10.49,986.37,-40.02,-122.50,-4217.50,-87.50,1,53.376
