timestamp,data
1784216467.2419615,"01/01/2000,04:08:48.32,-1033.69,-5.86,-41.02,1.44,0.49,-1.27,61.35,30.75,52.65,32.77,14.40,984.54,-40.50,201.25,-752.50,-157.50,1,53.395,"
1784216467.2614777,"01/01/2000,04:08:48.34,-1018.55,-14.65,86.43,-1.24,-0.50,0.12,62.25,31.95,51.90,32.92,14.52,984.17,-39.65,122.50,-708.75,-35.0,1,53.396,"
1784216467.2881815,"01/01/2000,04:08:48.36,-1011.72,-25.39,60.55,-2.77,-0.07,1.34,61.05,31.20,53.85,32.73,14.15,985.76,-39.77,-183.75,-665.0,-183.75,1,53.395,"
1784216467.3172245,"01/01/2000,04:08:48.39,-1010.74,-28.81,58.11,0.87,-1.06,2.25,62.40,31.35,52.20,32.73,14.15,986.98,-41.48,105.0,-831.25,-210.0,1,53.395,"
1784216467.3377454,"01/01/2000,04:08:48.41,-1031.25,-0.98,19.04,-1.26,-0.48,-0.52,61.05,31.65,52.35,32.73,14.88,986.37,-41.60,358.75,-288.75,-358.75,1,53.395,"
1784216467.3619766,"01/01/2000,04:08:48.43,-1015.63,-44.43,31.74,-0.23,0.60,-0.98,60.90,31.80,53.70,32.58,14.64,987.22,-41.24,227.50,-735.0,-210.0,1,53.395,"
1784216467.380386,"01/01/2000,04:08:48.46,-1029.79,-7.81,9.28,0.53,0.56,1.81,60.60,30.45,55.35,32.63,14.15,987.47,-41.11,-8.75,-953.75,-323.75,1,53.395,"
1784216467.3999894,"01/01/2000,04:08:48.48,-1019.04,-9.77,-11.23,0.98,0.05,1.47,62.40,31.80,52.95,32.53,14.52,984.30,-40.26,350.0,-796.25,-157.50,1,53.395,"
1784216467.4216743,"01/01/2000,04:08:48.50,-1015.63,-26.86,65.43,1.72,-0.18,0.85,62.70,33.75,52.95,32.82,14.40,983.20,-39.04,70.0,-533.75,-218.75,1,53.395,"
1784216467.438081,"01/01/2000,04:08:48.51,-1051.27,-35.64,80.08,-1.89,1.07,1.51,60.90,31.35,54.0,32.77,14.52,984.66,-38.80,-157.50,-665.0,-262.50,1,53.395,"
1784216467.4600267,"01/01/2000,04:08:48.53,-1005.37,-9.77,9.77,-1.04,-0.67,1.20,60.90,31.35,54.0,32.58,14.40,986.98,-39.89,-183.75,-708.75,-315.0,1,53.395,"
1784216467.478247,"01/01/2000,04:08:48.55,-1012.70,-16.11,-0.49,-0.25,-1.65,0.91,61.65,31.35,52.95,32.53,14.40,986.98,-41.11,271.25,-595.0,-218.75,1,53.395,"
1784216467.4946966,"01/01/2000,04:08:48.57,-1034.18,-19.53,-5.37,1.31,-0.47,-0.12,62.25,32.40,52.35,32.58,14.40,985.76,-41.60,446.25,-822.50,-288.75,1,53.395,"
1784216467.5100143,"01/01/2000,04:08:48.59,-1031.25,-30.27,86.43,-2.85,0.62,1.66,61.35,31.65,53.40,32.63,14.40,986.74,-41.24,105.0,-612.50,-61.25,1,53.395,"
1784216467.5285363,"01/01/2000,04:08:48.60,-1016.60,-18.55,23.93,1.02,1.85,-0.23,61.95,31.05,53.25,32.77,14.03,988.44,-41.48,-70.0,-787.50,-157.50,1,53.395,"
1784216467.5491836,"01/01/2000,04:08:48.63,-979.98,-42.97,110.84,-2.02,-3.33,0.48,63.15,31.35,52.95,32.73,14.64,985.15,-40.87,586.25,-638.75,43.75,1,53.395,"
