timestamp,data
1784216191.8065274,"01/01/2000,04:04:12.87,-1026.37,-14.16,-60.06,1.23,-1.05,-1.32,60.90,29.85,53.70,32.77,14.15,986.98,-40.02,-61.25,-866.25,-218.75,1,53.350,"
1784216191.8246834,"01/01/2000,04:04:12.89,-1078.61,-38.09,-22.95,1.37,-1.62,-1.57,61.20,29.40,53.25,32.73,13.79,986.98,-40.14,-271.25,-857.50,-175.0,1,53.351,"
1784216191.8465776,"01/01/2000,04:04:12.91,-955.08,-0.49,-34.18,3.50,-1.96,-0.08,61.05,29.25,53.40,32.73,13.66,986.00,-40.99,262.50,-840.0,-236.25,1,53.350,"
1784216191.8811588,"01/01/2000,04:04:12.95,-1036.62,-55.66,-28.81,0.08,-0.50,1.71,60.30,30.75,52.65,32.77,14.03,985.52,-40.63,227.50,-945.0,-61.25,1,53.351,"
1784216191.9183397,"01/01/2000,04:04:12.98,-981.45,-23.93,121.58,-0.25,0.73,0.88,59.25,27.45,55.95,32.92,14.03,986.49,-39.53,-52.50,-1067.50,-183.75,1,53.350,"
1784216191.9359608,"01/01/2000,04:04:13.00,-1035.16,-6.35,12.21,2.19,2.63,1.94,61.35,29.55,53.85,32.73,14.15,986.25,-39.53,-35.0,-962.50,-35.0,1,53.350,"
1784216191.9728909,"01/01/2000,04:04:13.03,-1021.97,-22.46,39.06,1.60,0.28,0.24,62.40,31.05,52.95,32.73,14.03,986.25,-40.38,113.75,-857.50,-376.25,1,53.351,"
1784216191.9918482,"01/01/2000,04:04:13.06,-960.94,-41.99,-24.90,2.27,0.45,-0.52,61.80,28.80,53.40,32.53,14.15,985.52,-40.87,420.0,-761.25,-332.50,1,53.351,"
1784216192.011171,"01/01/2000,04:04:13.07,-1020.51,-28.81,58.11,0.62,1.22,0.41,61.05,30.75,52.65,32.73,14.15,985.64,-40.63,-17.50,-770.0,-175.0,1,53.351,"
1784216192.0257428,"01/01/2000,04:04:13.09,-1007.81,-49.32,14.16,-0.15,1.33,-0.17,61.20,30.60,52.95,32.44,14.15,985.76,-39.89,157.50,-813.75,-35.0,1,53.351,"
1784216192.0422444,"01/01/2000,04:04:13.11,-1010.25,-7.81,17.58,0.04,1.40,0.71,62.55,30.45,53.40,32.82,14.15,986.00,-39.41,8.75,-761.25,-175.0,1,53.350,"
1784216192.075856,"01/01/2000,04:04:13.13,-1014.65,-55.18,47.85,-0.50,0.67,1.71,59.85,28.05,55.80,32.58,14.15,985.64,-39.53,-52.50,-796.25,-122.50,1,53.351,"
1784216192.091976,"01/01/2000,04:04:13.16,-984.86,-40.53,48.34,0.72,-0.66,-3.21,59.25,28.65,54.75,32.82,14.27,986.00,-40.50,140.0,-822.50,-157.50,1,53.350,"
1784216192.1182523,"01/01/2000,04:04:13.18,-1036.62,-40.53,40.53,0.85,-1.15,1.11,61.80,30.45,52.35,32.39,14.64,986.00,-40.75,148.75,-297.50,-323.75,1,53.350,"
1784216192.135681,"01/01/2000,04:04:13.20,-1036.62,-14.65,24.41,0.39,-0.77,0.44,61.95,31.35,53.25,32.58,14.40,986.13,-40.14,218.75,-568.75,-306.25,1,53.350,"
1784216192.1528122,"01/01/2000,04:04:13.22,-1016.11,-5.37,43.95,-1.27,-0.34,1.50,61.20,29.85,51.75,32.73,14.03,987.47,-39.89,-175.0,-621.25,-166.25,1,53.350,"
1784216192.1691053,"01/01/2000,04:04:13.23,-995.12,-35.16,69.82,-1.38,1.18,3.44,61.80,29.55,52.65,32.73,13.42,987.96,-40.02,105.0,-1155.0,-236.25,1,53.350,"
1784216192.1855125,"01/01/2000,04:04:13.25,-969.24,-57.13,42.97,2.75,-0.44,1.56,62.25,28.80,52.35,32.58,13.79,986.86,-39.77,218.75,-700.0,-87.50,1,53.350,"
1784216192.2076488,"01/01/2000,04:04:13.27,-1013.18,-62.50,97.66,-0.41,-0.03,-0.23,61.35,30.45,54.15,32.73,14.64,984.66,-39.41,35.0,-822.50,-105.0,1,53.350,"
1784216192.226382,"01/01/2000,04:04:13.29,-1033.20,-36.62,37.60,-3.48,-1.50,-2.44,61.35,30.45,52.65,32.58,14.64,984.91,-39.53,-17.50,-533.75,-148.75,1,53.350,"
1784216192.2416224,"01/01/2000,04:04:13.31,-1019.53,-23.44,30.27,1.29,-1.29,-0.79,61.65,30.15,52.95,32.73,14.52,986.49,-40.26,122.50,-463.75,-245.0,1,53.350,"
1784216192.2597923,"01/01/2000,04:04:13.32,-1009.77,-27.83,73.24,-2.10,0.30,-0.95,62.55,31.65,53.10,32.63,14.15,986.86,-40.63,332.50,-507.50,-253.75,1,53.350,"
1784216192.280778,"01/01/2000,04:04:13.34,-1031.25,-16.11,3.91,1.26,1.27,-0.79,61.05,30.75,52.35,32.58,13.91,986.98,-40.26,358.75,-770.0,-122.50,1,53.350,"
1784216192.297265,"01/01/2000,04:04:13.36,-1021.00,-18.55,5.86,3.34,-0.72,0.18,61.80,32.40,53.10,32.73,14.52,987.83,-39.77,-183.75,-840.0,-140.0,1,53.350,"
1784216192.3218691,"01/01/2000,04:04:13.38,-1019.53,-34.67,29.79,-0.19,3.34,0.60,61.20,29.40,52.95,32.58,14.52,988.57,-39.89,-148.75,-752.50,-253.75,1,53.351,"
1784216192.3422418,"01/01/2000,04:04:13.40,-1039.55,0.0,-71.29,0.27,1.31,-1.25,62.70,28.95,53.70,32.82,14.64,986.74,-40.02,332.50,-577.50,-253.75,1,53.350,"
1784216192.357433,"01/01/2000,04:04:13.42,-1007.32,-40.04,30.27,0.90,0.16,0.59,59.70,30.15,54.0,32.77,14.27,984.91,-39.65,210.0,-665.0,-306.25,1,53.350,"
1784216192.3717697,"01/01/2000,04:04:13.43,-1022.95,-17.58,9.28,-1.74,-1.26,-1.18,62.25,29.25,53.85,32.73,14.27,984.91,-39.28,-140.0,-735.0,-96.25,1,53.350,"
1784216192.3877966,"01/01/2000,04:04:13.45,-1053.71,-46.88,-34.67,0.36,3.06,-4.18,60.90,30.15,53.70,32.44,14.15,986.86,-40.02,-35.0,-630.0,-105.0,1,53.350,"
1784216192.4253166,"01/01/2000,04:04:13.49,-1020.51,-39.06,24.41,0.92,-0.13,0.98,61.65,29.40,53.25,32.63,14.40,986.74,-40.38,463.75,-682.50,-148.75,1,53.351,"
1784216192.442699,"01/01/2000,04:04:13.51,-1026.86,-35.16,40.53,0.38,2.20,0.09,60.60,30.45,51.90,32.58,14.52,986.13,-39.28,35.0,-612.50,-78.75,1,53.351,"
1784216192.4749637,"01/01/2000,04:04:13.55,-993.65,-25.88,-22.46,0.11,-0.08,1.13,60.0,31.80,52.95,32.77,13.79,987.22,-40.26,315.0,-875.0,-210.0,1,53.350,"
1784216192.4981,"01/01/2000,04:04:13.56,-1001.46,-34.18,91.80,0.65,0.83,-0.57,61.05,30.45,52.65,32.73,13.91,985.88,-40.38,630.0,-892.50,-218.75,1,53.350,"
1784216192.5089235,"01/01/2000,04:04:13.58,-1030.76,-26.86,-10.74,1.63,-0.11,0.05,61.80,29.25,52.65,32.73,14.40,984.42,-39.53,175.0,-656.25,-192.50,1,53.351,"
1784216192.5522335,"01/01/2000,04:04:13.62,-1022.46,-43.46,37.11,-1.18,0.07,-0.40,61.05,30.45,55.05,32.63,14.15,986.13,-39.65,26.25,-525.0,-157.50,1,53.351,"
1784216192.574497,"01/01/2000,04:04:13.64,-1021.48,-36.13,-25.39,1.76,-1.23,-0.05,60.90,31.05,53.70,32.58,14.15,987.22,-40.14,210.0,-805.0,-262.50,1,53.351,"
