timestamp,data
1784215134.5047674,"01/01/2000,03:46:35.52,-1052.73,-48.34,23.44,0.60,0.26,0.92,62.55,30.45,53.10,30.62,13.54,985.27,-36.60,-122.50,-918.75,-245.0,1,53.593,"
1784215134.5349448,"01/01/2000,03:46:35.55,-1023.93,-3.42,-50.78,-1.20,0.58,-0.08,61.95,30.15,52.20,30.62,14.64,986.25,-37.70,183.75,385.0,-446.25,1,53.591,"
1784215134.565296,"01/01/2000,03:46:35.58,-1000.49,-43.95,25.88,0.25,-0.10,1.56,60.30,29.55,55.05,30.43,13.42,987.83,-37.45,17.50,-332.50,-428.75,1,53.584,"
1784215134.5857801,"01/01/2000,03:46:35.60,-1002.44,-39.06,59.08,0.73,-1.76,0.18,62.55,30.0,52.65,30.67,13.18,986.00,-37.33,315.0,-1225.0,-87.50,1,53.583,"
1784215134.6027584,"01/01/2000,03:46:35.62,-1020.51,-30.76,62.01,0.08,1.55,0.69,59.70,30.15,55.20,30.67,14.64,984.42,-36.60,35.0,-43.75,-271.25,1,53.589,"
1784215134.6194596,"01/01/2000,03:46:35.64,-980.47,-9.28,29.79,2.21,0.57,-2.92,62.40,30.15,52.95,30.43,14.27,983.56,-36.60,-166.25,-918.75,-157.50,1,53.588,"
1784215134.6460798,"01/01/2000,03:46:35.66,-1011.72,-31.25,-122.07,1.40,0.03,-0.15,61.95,30.60,52.95,30.62,14.40,984.05,-37.58,428.75,-551.25,-26.25,1,53.587,"
1784215134.662119,"01/01/2000,03:46:35.68,-1040.53,-81.05,35.16,0.43,1.20,0.56,63.30,29.55,51.90,30.62,13.54,987.83,-37.94,210.0,-428.75,-402.50,1,53.586,"
1784215134.6794593,"01/01/2000,03:46:35.69,-981.45,24.41,197.75,0.53,0.87,0.71,63.30,29.55,51.90,30.33,13.66,988.20,-38.06,-70.0,-437.50,-306.25,1,53.585,"
1784215134.6929214,"01/01/2000,03:46:35.71,-987.79,14.65,-30.27,1.49,-0.30,1.29,62.70,30.15,53.25,30.33,13.42,987.96,-37.82,105.0,-1067.50,-183.75,1,53.591,"
1784215134.7152197,"01/01/2000,03:46:35.73,-1075.20,-72.27,-150.39,2.47,0.02,2.17,62.70,30.60,52.95,30.33,13.91,986.86,-38.55,-105.0,-918.75,-157.50,1,53.584,"
1784215134.7295172,"01/01/2000,03:46:35.75,-1020.51,-35.16,119.63,0.89,-0.59,1.49,62.40,29.40,53.25,30.67,14.64,986.25,-37.82,376.25,-236.25,-140.0,1,53.589,"
1784215134.7486837,"01/01/2000,03:46:35.76,-966.80,19.04,119.14,1.47,-1.58,-0.86,63.30,31.20,52.65,30.47,13.91,983.44,-37.09,323.75,-455.0,-227.50,1,53.588,"
1784215134.7702653,"01/01/2000,03:46:35.79,-1059.08,-32.23,-196.29,1.72,-0.49,-0.82,62.70,29.40,53.70,30.52,12.81,984.42,-35.50,-306.25,-1216.25,-245.0,1,53.587,"
1784215134.8047378,"01/01/2000,03:46:35.82,-944.82,30.76,58.59,-0.43,1.99,-0.95,61.20,30.15,52.50,30.67,14.40,986.49,-37.33,140.0,-376.25,-306.25,1,53.586,"
1784215134.8218632,"01/01/2000,03:46:35.84,-1045.41,-21.97,-143.07,-0.01,-1.37,0.68,63.30,30.75,51.90,30.43,14.64,986.86,-38.31,297.50,-148.75,-96.25,1,53.591,"
1784215134.8484662,"01/01/2000,03:46:35.86,-1022.95,-120.12,79.10,0.11,-1.40,0.63,62.40,33.75,53.70,30.33,14.40,987.22,-37.58,166.25,-638.75,-175.0,1,53.590,"
1784215134.8644345,"01/01/2000,03:46:35.88,-954.59,24.90,154.30,-1.49,-0.67,-1.01,62.70,31.05,53.25,30.47,15.13,987.59,-38.06,0.0,813.75,-297.50,1,53.590,"
1784215134.8803525,"01/01/2000,03:46:35.89,-992.68,30.76,-64.94,0.91,0.32,-2.04,63.90,30.15,52.50,30.47,13.54,986.98,-37.33,183.75,-551.25,-157.50,1,53.589,"
1784215134.8951926,"01/01/2000,03:46:35.91,-1057.62,-112.30,-109.86,1.49,-1.09,2.57,63.90,30.15,52.50,30.86,12.08,984.42,-37.33,341.25,-2047.50,-306.25,1,53.588,"
1784215134.9155214,"01/01/2000,03:46:35.93,-966.31,-41.02,212.40,0.83,0.0,-0.68,63.0,31.20,51.60,30.33,14.64,984.42,-36.11,-201.25,-105.0,-175.0,1,53.587,"
