timestamp,data
1784211415.7597756,"01/01/2000,02:44:36.53,-889.16,-85.45,-436.52,0.06,0.89,-1.12,85.35,64.50,-12.45,27.98,-1000.40,-20.62,6.34,358.75,-822.50,-332.50,1,52.547,"
1784211415.7726965,"01/01/2000,02:44:36.56,-899.90,-89.84,-453.13,-0.88,-1.04,0.21,84.45,62.70,-8.85,27.98,-1000.16,-20.62,5.98,131.25,-840.0,-323.75,1,52.545,"
1784211415.7903938,"01/01/2000,02:44:36.57,-903.81,-89.36,-457.52,-0.22,1.60,-0.40,84.45,62.70,-8.85,28.17,-1000.28,-20.62,6.10,210.0,-813.75,-350.0,1,52.543,"
1784211415.817109,"01/01/2000,02:44:36.60,-894.04,-73.73,-456.54,-0.04,-0.98,0.52,84.45,63.45,-8.85,28.32,-1000.40,-20.74,6.22,288.75,-761.25,-358.75,1,52.541,"
1784211415.8378217,"01/01/2000,02:44:36.62,-895.02,-95.70,-450.20,1.11,0.60,-0.85,86.10,65.25,-11.25,28.41,-1000.16,-20.74,6.34,341.25,-901.25,-245.0,1,52.539,"
1784211415.8559434,"01/01/2000,02:44:36.64,-905.76,-95.21,-456.54,0.81,-1.35,2.42,85.80,64.50,-11.70,28.37,-1000.40,-20.74,6.10,280.0,-910.0,-245.0,1,52.517,"
1784211415.8692985,"01/01/2000,02:44:36.66,-907.23,-101.07,-454.59,-0.79,-1.39,0.73,85.05,64.05,-10.95,28.32,-1000.28,-20.74,5.98,262.50,-866.25,-280.0,1,52.535,"
1784211415.9110649,"01/01/2000,02:44:36.70,-894.53,-98.14,-445.80,-1.01,-0.31,-0.13,85.35,63.30,-10.50,28.22,-1000.28,-20.50,5.98,166.25,-822.50,-385.0,1,52.531,"
1784211415.9320614,"01/01/2000,02:44:36.71,-888.67,-86.43,-451.66,1.63,-0.10,3.13,85.35,65.25,-11.25,28.17,-1000.40,-20.50,5.98,236.25,-892.50,-297.50,1,52.529,"
1784211415.9422529,"01/01/2000,02:44:36.73,-891.11,-87.89,-440.92,0.18,-1.28,-2.43,85.95,64.20,-11.55,28.32,-1000.64,-20.50,5.98,315.0,-770.0,-350.0,1,52.528,"
1784211415.9629457,"01/01/2000,02:44:36.75,-898.44,-91.31,-460.45,-0.30,0.19,1.85,85.95,63.90,-12.30,28.37,-1000.52,-20.50,6.10,271.25,-752.50,-245.0,1,52.546,"
1784211416.00436,"01/01/2000,02:44:36.79,-893.07,-90.82,-449.22,1.53,0.45,-2.01,87.0,65.70,-11.70,27.98,-1000.16,-20.62,6.10,393.75,-848.75,-253.75,1,52.542,"
1784211416.0249581,"01/01/2000,02:44:36.81,-900.39,-86.91,-455.08,1.87,1.92,-0.62,87.0,65.70,-11.70,27.98,-1000.16,-20.74,5.98,166.25,-927.50,-236.25,1,52.540,"
1784211416.0352697,"01/01/2000,02:44:36.82,-893.55,-78.61,-452.15,0.98,-0.18,0.32,85.80,63.30,-11.70,28.37,-1000.28,-20.62,5.98,297.50,-857.50,-297.50,1,52.538,"
1784211416.0559971,"01/01/2000,02:44:36.84,-890.63,-77.64,-453.61,-0.21,0.19,0.74,87.15,65.10,-11.85,27.98,-1000.28,-20.62,5.86,201.25,-883.75,-315.0,1,52.536,"
1784211416.0873382,"01/01/2000,02:44:36.88,-892.09,-90.82,-458.50,0.41,-0.59,-0.92,86.10,64.80,-11.70,28.37,-1000.28,-20.50,6.34,280.0,-866.25,-376.25,1,52.552,"
1784211416.1181386,"01/01/2000,02:44:36.90,-889.16,-89.84,-467.77,0.05,1.32,-1.56,86.40,63.90,-12.30,28.32,-1000.16,-20.50,6.34,245.0,-936.25,-402.50,1,52.530,"
1784211416.128665,"01/01/2000,02:44:36.92,-899.90,-88.38,-461.91,0.79,0.07,-1.24,86.40,64.65,-11.10,28.37,-1000.03,-20.50,6.34,245.0,-883.75,-376.25,1,52.548,"
1784211416.1494486,"01/01/2000,02:44:36.94,-894.53,-89.36,-454.10,3.08,-1.37,1.82,86.40,63.90,-11.85,28.22,-1000.16,-20.50,6.34,157.50,-980.0,-393.75,1,52.546,"
1784211416.1702251,"01/01/2000,02:44:36.95,-890.63,-94.24,-452.15,-0.42,-0.68,-0.31,85.80,64.05,-10.95,28.37,-1000.28,-20.37,6.22,288.75,-822.50,-306.25,1,52.544,"
1784211416.190884,"01/01/2000,02:44:36.97,-889.16,-93.26,-454.10,-0.36,-1.19,0.37,85.95,64.65,-11.10,28.32,-1000.16,-20.50,6.22,148.75,-875.0,-341.25,1,52.542,"
1784211416.2119265,"01/01/2000,02:44:36.99,-898.93,-93.26,-460.45,-0.52,-0.21,-0.02,85.20,63.45,-11.55,28.17,-1000.03,-20.62,6.10,367.50,-770.0,-428.75,1,52.540,"
1784211416.2224374,"01/01/2000,02:44:37.01,-891.11,-90.82,-454.10,3.40,-1.29,-0.43,86.70,64.20,-11.85,28.22,-1000.16,-20.50,6.10,262.50,-857.50,-315.0,1,52.539,"
1784211416.2433004,"01/01/2000,02:44:37.03,-912.11,-85.94,-452.15,0.34,1.46,-2.45,85.80,63.60,-11.25,28.08,-1000.03,-20.74,6.10,236.25,-840.0,-271.25,1,52.537,"
1784211416.2762945,"01/01/2000,02:44:37.07,-894.04,-88.38,-438.48,2.26,-1.31,-0.47,87.75,63.60,-12.90,28.08,-1000.28,-20.62,6.10,175.0,-822.50,-420.0,1,52.553,"
1784211416.3050258,"01/01/2000,02:44:37.08,-894.53,-82.52,-460.45,-1.26,-0.26,2.78,87.75,63.60,-12.90,28.03,-1000.16,-20.74,6.10,280.0,-866.25,-262.50,1,52.551,"
1784211416.336445,"01/01/2000,02:44:37.11,-893.07,-94.24,-438.48,-0.27,-0.08,-1.34,84.0,64.20,-9.30,28.03,-1000.16,-20.62,6.10,183.75,-761.25,-306.25,1,52.529,"
1784211416.3468945,"01/01/2000,02:44:37.14,-900.88,-94.73,-449.22,-0.89,-0.89,-1.17,87.0,64.05,-12.45,28.03,-1000.28,-20.50,6.22,166.25,-840.0,-288.75,1,52.527,"
1784211416.366894,"01/01/2000,02:44:37.15,-880.37,-100.10,-445.31,-2.15,0.34,0.23,85.95,65.40,-11.10,27.98,-1000.40,-20.62,6.10,271.25,-848.75,-262.50,1,52.525,"
1784211416.4086132,"01/01/2000,02:44:37.19,-886.72,-96.68,-440.43,0.14,-0.04,-0.72,87.15,64.20,-12.30,28.22,-1000.16,-20.62,6.10,280.0,-831.25,-367.50,1,52.521,"
1784211416.429249,"01/01/2000,02:44:37.21,-889.16,-98.63,-456.05,1.03,1.37,-0.85,87.90,64.20,-11.10,28.08,-1000.16,-20.62,5.98,131.25,-918.75,-323.75,1,52.520,"
1784211416.4396317,"01/01/2000,02:44:37.23,-901.37,-85.94,-451.17,-1.50,1.78,-0.48,85.80,63.30,-11.70,27.98,-1000.28,-20.74,5.98,253.75,-918.75,-306.25,1,52.537,"
1784211416.4606023,"01/01/2000,02:44:37.25,-889.65,-85.45,-455.57,0.08,-0.60,-0.77,87.30,64.05,-11.25,28.37,-1000.16,-20.62,6.10,183.75,-831.25,-306.25,1,52.535,"
1784211416.5022497,"01/01/2000,02:44:37.28,-898.93,-105.47,-454.10,-1.05,-0.47,-0.02,85.35,64.50,-10.95,28.37,-1000.03,-20.50,6.22,210.0,-857.50,-350.0,1,52.532,"
