timestamp,rtc_date,rtc_time,imu1_ax_mg,imu1_ay_mg,imu1_az_mg,imu1_gx_deg_s,imu1_gy_deg_s,imu1_gz_deg_s,mag_x_uT,mag_y_uT,mag_z_uT,imu_temperature_c,imu2_ax_mg,imu2_ay_mg,imu2_az_mg,imu2_gx_mdps,imu2_gy_mdps,imu2_gz_mdps,data_ready,output_hz
1784218907.619633913,01/01/2000,04:49:28.89,-1024.90,6.84,31.74,0.85,-1.11,0.31,63.60,33.0,52.20,32.97,14.88,984.54,-44.16,341.25,-490.0,-131.25,1,53.336
1784218907.644811153,01/01/2000,04:49:28.91,-1027.34,-10.25,83.50,-1.84,-1.38,-0.34,64.35,31.80,51.75,33.25,14.40,986.98,-44.77,-227.50,-638.75,-332.50,1,53.335
1784218907.662222147,01/01/2000,04:49:28.93,-981.93,-33.20,87.40,-1.54,-3.01,-0.61,63.0,32.85,51.60,33.25,14.40,986.25,-45.38,-166.25,-743.75,-140.0,1,53.335
1784218907.674808502,01/01/2000,04:49:28.95,-986.82,-11.72,27.83,2.28,1.05,0.86,63.0,32.85,51.15,33.35,14.52,984.66,-45.99,306.25,-857.50,-70.0,1,53.335
1784218907.692799091,01/01/2000,04:49:28.96,-1028.32,-23.93,23.93,2.03,-0.46,-3.64,63.90,33.0,51.75,32.77,14.88,983.08,-46.36,525.0,-857.50,-253.75,1,53.335
1784218907.730779409,01/01/2000,04:49:29.00,-995.12,-29.30,-62.50,1.50,0.63,-1.98,63.0,31.95,52.35,33.25,14.52,985.64,-44.04,236.25,-743.75,-341.25,1,53.335
1784218907.745150805,01/01/2000,04:49:29.02,-1002.44,-9.28,2.93,0.34,0.41,1.60,63.90,31.80,52.20,33.30,14.40,987.35,-43.31,-367.50,-945.0,-175.0,1,53.336
1784218907.777774572,01/01/2000,04:49:29.03,-1005.86,-17.09,35.64,0.36,2.47,0.90,64.35,33.0,52.20,33.16,14.88,988.20,-43.55,-551.25,-1050.0,-175.0,1,53.336
1784218907.793302059,01/01/2000,04:49:29.06,-1015.14,-1.46,-6.84,2.66,0.56,-0.80,62.40,32.55,53.70,33.16,15.13,985.88,-45.38,245.0,-787.50,-113.75,1,53.335
1784218907.811101198,01/01/2000,04:49:29.08,-1012.70,-0.98,-16.11,1.47,2.34,-1.43,64.95,33.60,52.65,33.11,15.25,984.91,-45.87,210.0,-411.25,-96.25,1,53.335
1784218907.832876444,01/01/2000,04:49:29.10,-998.05,-19.04,-9.77,1.51,1.60,0.34,62.70,32.55,52.95,33.11,15.01,984.66,-46.12,-8.75,-428.75,-306.25,1,53.335
1784218907.850567579,01/01/2000,04:49:29.12,-998.54,-15.63,-26.86,-1.22,0.99,-2.05,63.75,30.45,53.40,33.25,14.64,984.05,-46.36,218.75,-647.50,-280.0,1,53.335
1784218907.884452820,01/01/2000,04:49:29.15,-1035.64,-11.23,-2.93,1.38,0.24,1.69,64.95,32.85,51.60,32.77,15.01,985.27,-45.99,498.75,-691.25,-236.25,1,53.335
1784218907.900506735,01/01/2000,04:49:29.17,-1021.97,-24.90,1.46,1.92,-1.64,-0.08,64.50,33.15,51.15,33.11,15.01,986.37,-44.77,245.0,-700.0,-280.0,1,53.335
1784218907.927215338,01/01/2000,04:49:29.19,-979.00,-43.95,34.18,0.63,1.88,-0.49,63.60,33.45,51.30,33.11,15.37,986.25,-43.19,-315.0,-560.0,-166.25,1,53.335
1784218907.937587738,01/01/2000,04:49:29.21,-1011.23,-21.00,20.02,-0.11,-0.35,-1.24,63.0,33.60,52.35,33.06,15.01,985.88,-43.55,-385.0,-437.50,-175.0,1,53.336
1784218907.957721949,01/01/2000,04:49:29.23,-1021.97,-30.27,23.93,-0.02,-2.35,-2.63,64.05,33.15,51.90,33.35,14.52,985.52,-44.41,463.75,-735.0,-192.50,1,53.335
1784218907.974925995,01/01/2000,04:49:29.24,-1003.42,-2.93,-54.20,1.38,-1.19,1.07,63.15,32.25,51.30,33.11,14.64,985.76,-45.14,586.25,-735.0,-192.50,1,53.335
1784218907.995583534,01/01/2000,04:49:29.26,-1028.81,-35.64,28.81,1.74,-0.20,-1.56,63.0,32.40,51.60,33.11,14.88,985.15,-44.41,17.50,-717.50,-358.75,1,53.335
1784218908.030312777,01/01/2000,04:49:29.30,-1032.23,-19.04,54.69,0.50,-2.62,-2.71,63.30,33.60,50.10,33.25,14.88,984.42,-45.26,-210.0,-586.25,-271.25,1,53.336
